interval,time,AWE1,AWE2,KWP1,KWP2,SMRR1,SMRR2,M014,M0041,M0042,DPV1,DPV2,DPV3,DPV4,DPV5,DPV6,DPV7,DPV8,DPV9,DPV10,DPV11,DPV12,DPV13,DPV14,DPV15,DPV16,DPV17,DPV18,DPV19,DPV20,DPV21,DPV22,DPV23,DPV24,DPV25,DPV26,DPV27,DPV28,DPV29,DPV30,DPV31,DPV32,DPV33,DPV34,DPV35,DPV36,DPV37,DPV38,DPV39,DPV40,DPV41,DPV42,DPV43,DPV44,DPV45,DPV46,DPV47,DPV48,DPV49,DPV50,DPV51,DPV52,DPV53,DPV54,DPV55,DPV56,DPV57,DPV58,DPV59,DPV60,DPV61
210,0:17:25,8.95909091,8.95909091,0.047636364,0.714181818,0.932490909,0.932490909,5.124556057,10.24911211,10.24911211,0.943526488,0.151238561,0.768104195,0.484035585,0.895159024,0.338211293,0.943526488,0.265660098,1.736175366,0.555503927,1.567611146,0.01768661,0.028876098,1.314945293,0.236423049,0.229925927,0.074716902,0.18949939,0.403543463,2.719045537,0.539983024,0.962656902,0.02382278,0.658375024,0.894076171,0.948218854,7.175710244,0.033568463,0.163871854,0.521935463,4.671069732,0.285873366,0.236423049,0.471041341,1.361147049,0.279737195,0.646824585,0.425561488,2.119866512,0.110090122,0.498112683,0.54178778,0.475372756,0.192747951,0.604232341,0.576078146,1.124724,1.22254178,0.617948488,0.56813722,0.300672366,0.242198268,0.123084366,1.437668707,0.484035585,2.719045537,0.646824585,0.861590561,0.884330488,0.576078146,0.670647366
211,0:17:30,8.75,8.75,0.056,0.664,0.8706,0.8706,4.796850667,9.593701333,9.593701333,0.87160961,0.139710951,0.709558244,0.447141732,0.82692878,0.312432366,0.87160961,0.245411122,1.603841707,0.513162659,1.448125683,0.016338512,0.026675122,1.214718366,0.218402561,0.212400659,0.069021878,0.175055488,0.372784829,2.511796171,0.49882478,0.889281878,0.022006976,0.60819278,0.825928463,0.875944317,6.628767805,0.031009829,0.151381317,0.482152829,4.315034415,0.264083707,0.218402561,0.435137927,1.257398561,0.258415244,0.597522732,0.39312461,1.95828739,0.101698902,0.460145854,0.500491976,0.439139195,0.178056439,0.558176927,0.532168683,1.038996,1.129357976,0.57084761,0.524833024,0.277754707,0.223737585,0.113702707,1.328087634,0.447141732,2.511796171,0.597522732,0.795918951,0.81692561,0.532168683,0.619529707
212,0:17:35,8.54090909,8.54090909,0.064363636,0.613818182,0.808709091,0.808709091,4.469145277,8.938290553,8.938290553,0.799692732,0.128183341,0.651012293,0.410247878,0.758698537,0.286653439,0.799692732,0.225162146,1.471508049,0.47082139,1.32864022,0.014990415,0.024474146,1.114491439,0.200382073,0.19487539,0.063326854,0.160611585,0.342026195,2.304546805,0.457666537,0.815906854,0.020191171,0.558010537,0.757780756,0.80366978,6.081825366,0.028451195,0.13889078,0.442370195,3.958999098,0.242294049,0.200382073,0.399234512,1.153650073,0.237093293,0.548220878,0.360687732,1.796708268,0.093307683,0.422179024,0.459196171,0.402905634,0.163364927,0.512121512,0.48825922,0.953268,1.036174171,0.523746732,0.481528829,0.254837049,0.205276902,0.104321049,1.218506561,0.410247878,2.304546805,0.548220878,0.730247341,0.749520732,0.48825922,0.568412049
213,0:17:40,8.33181818,8.33181818,0.072727273,0.563636364,0.746818182,0.746818182,4.141439887,8.282879773,8.282879773,0.727775854,0.116655732,0.592466341,0.373354024,0.690468293,0.260874512,0.727775854,0.204913171,1.33917439,0.428480122,1.209154756,0.013642317,0.022273171,1.014264512,0.182361585,0.177350122,0.057631829,0.146167683,0.311267561,2.097297439,0.416508293,0.742531829,0.018375366,0.507828293,0.689633049,0.731395244,5.534882927,0.025892561,0.126400244,0.402587561,3.60296378,0.22050439,0.182361585,0.363331098,1.049901585,0.215771341,0.498919024,0.328250854,1.635129146,0.084916463,0.384212195,0.417900366,0.366672073,0.148673415,0.466066098,0.444349756,0.86754,0.942990366,0.476645854,0.438224634,0.23191939,0.18681622,0.09493939,1.108925488,0.373354024,2.097297439,0.498919024,0.664575732,0.682115854,0.444349756,0.51729439
214,0:17:45,8.122727275,8.122727275,0.081090909,0.513454545,0.684927273,0.684927273,3.813734497,7.627468993,7.627468993,0.655858976,0.105128122,0.53392039,0.336460171,0.622238049,0.235095585,0.655858976,0.184664195,1.206840732,0.386138854,1.089669293,0.01229422,0.020072195,0.914037585,0.164341098,0.159824854,0.051936805,0.13172378,0.280508927,1.890048073,0.375350049,0.669156805,0.016559561,0.457646049,0.621485341,0.659120707,4.987940488,0.023333927,0.113909707,0.362804927,3.246928463,0.198714732,0.164341098,0.327427683,0.946153098,0.19444939,0.449617171,0.295813976,1.473550024,0.076525244,0.346245366,0.376604561,0.330438512,0.133981902,0.420010683,0.400440293,0.781812,0.849806561,0.429544976,0.394920439,0.209001732,0.168355537,0.085557732,0.999344415,0.336460171,1.890048073,0.449617171,0.598904122,0.614710976,0.400440293,0.466176732
215,0:17:50,7.913636365,7.913636365,0.089454545,0.463272727,0.623036364,0.623036364,3.486029107,6.972058213,6.972058213,0.583942098,0.093600512,0.475374439,0.299566317,0.554007805,0.209316659,0.583942098,0.16441522,1.074507073,0.343797585,0.970183829,0.010946122,0.01787122,0.813810659,0.14632061,0.142299585,0.04624178,0.117279878,0.249750293,1.682798707,0.334191805,0.59578178,0.014743756,0.407463805,0.553337634,0.586846171,4.440998049,0.020775293,0.101419171,0.323022293,2.890893146,0.176925073,0.14632061,0.291524268,0.84240461,0.173127439,0.400315317,0.263377098,1.311970902,0.068134024,0.308278537,0.335308756,0.294204951,0.11929039,0.373955268,0.356530829,0.696084,0.756622756,0.382444098,0.351616244,0.186084073,0.149894854,0.076176073,0.889763341,0.299566317,1.682798707,0.400315317,0.533232512,0.547306098,0.356530829,0.415059073
216,0:17:55,7.704545455,7.704545455,0.097818182,0.413090909,0.561145455,0.561145455,3.158323717,6.316647433,6.316647433,0.51202522,0.082072902,0.416828488,0.262672463,0.485777561,0.183537732,0.51202522,0.144166244,0.942173415,0.301456317,0.850698366,0.009598024,0.015670244,0.713583732,0.128300122,0.124774317,0.040546756,0.102835976,0.218991659,1.475549341,0.293033561,0.522406756,0.012927951,0.357281561,0.485189927,0.514571634,3.89405561,0.018216659,0.088928634,0.283239659,2.534857829,0.155135415,0.128300122,0.255620854,0.738656122,0.151805488,0.351013463,0.23094022,1.15039178,0.059742805,0.270311707,0.294012951,0.25797139,0.104598878,0.327899854,0.312621366,0.610356,0.663438951,0.33534322,0.308312049,0.163166415,0.131434171,0.066794415,0.780182268,0.262672463,1.475549341,0.351013463,0.467560902,0.47990122,0.312621366,0.363941415
217,0:18:00,7.733454545,7.733454545,0.093818182,0.375272727,0.512854545,0.512854545,2.89263027,5.785260539,5.785260539,0.463060537,0.074224317,0.376967415,0.237553244,0.439322927,0.165986122,0.463060537,0.130379707,0.852073902,0.27262822,0.769346561,0.008680171,0.014171707,0.645344122,0.116030854,0.11284222,0.036669293,0.093001829,0.19804961,1.33444339,0.265010927,0.472449293,0.011691659,0.323114927,0.438791488,0.465363439,3.521669268,0.01647461,0.080424439,0.25615361,2.292450805,0.140299902,0.116030854,0.231175976,0.668018854,0.137288415,0.317446244,0.208855537,1.040380463,0.054029634,0.244461951,0.265896659,0.233301732,0.094596146,0.296542976,0.282725561,0.551988,0.599994659,0.303274537,0.278828341,0.147562902,0.118865195,0.060406902,0.705573878,0.237553244,1.33444339,0.317446244,0.422848317,0.434008537,0.282725561,0.329137902
218,0:18:05,7.846363635,7.846363635,0.085454545,0.341818182,0.469363636,0.469363636,2.654497686,5.308995373,5.308995373,0.421746585,0.067602073,0.343334634,0.216358902,0.400126829,0.151176951,0.421746585,0.118747317,0.776052439,0.248304512,0.700705976,0.007905732,0.012907317,0.587766951,0.105678659,0.102774512,0.033397683,0.084704268,0.180379756,1.215385244,0.241366829,0.430297683,0.010648537,0.294286829,0.399642805,0.423844024,3.207468293,0.015004756,0.073249024,0.233299756,2.087919878,0.127782439,0.105678659,0.21055061,0.608418659,0.125039634,0.289123902,0.190221585,0.947558415,0.049209146,0.22265122,0.242173537,0.212486707,0.086156341,0.27008561,0.257500976,0.50274,0.546463537,0.276216585,0.253951463,0.134397439,0.108260122,0.055017439,0.642623049,0.216358902,1.215385244,0.289123902,0.385122073,0.395286585,0.257500976,0.299772439
219,0:18:10,7.959272725,7.959272725,0.077090909,0.308363636,0.425872727,0.425872727,2.416365103,4.832730206,4.832730206,0.380432634,0.060979829,0.309701854,0.195164561,0.360930732,0.13636778,0.380432634,0.107114927,0.700030976,0.223980805,0.63206539,0.007131293,0.011642927,0.53018978,0.095326463,0.092706805,0.030126073,0.076406707,0.162709902,1.096327098,0.217722732,0.388146073,0.009605415,0.265458732,0.360494122,0.38232461,2.893267317,0.013534902,0.06607361,0.210445902,1.883388951,0.115264976,0.095326463,0.189925244,0.548818463,0.112790854,0.260801561,0.171587634,0.854736366,0.044388659,0.200840488,0.218450415,0.191671683,0.077716537,0.243628244,0.23227639,0.453492,0.492932415,0.249158634,0.229074585,0.121231976,0.097655049,0.049627976,0.57967222,0.195164561,1.096327098,0.260801561,0.347395829,0.356564634,0.23227639,0.270406976
220,0:18:15,8.07218182,8.07218182,0.068727273,0.274909091,0.382381818,0.382381818,2.178232519,4.356465039,4.356465039,0.339118683,0.054357585,0.276069073,0.17397022,0.321734634,0.12155861,0.339118683,0.095482537,0.624009512,0.199657098,0.563424805,0.006356854,0.010378537,0.47261261,0.084974268,0.082639098,0.026854463,0.068109146,0.145040049,0.977268951,0.194078634,0.345994463,0.008562293,0.236630634,0.321345439,0.340805195,2.579066341,0.012065049,0.058898195,0.187592049,1.678858024,0.102747512,0.084974268,0.169299878,0.489218268,0.100542073,0.23247922,0.152953683,0.761914317,0.039568171,0.179029756,0.194727293,0.170856659,0.069276732,0.217170878,0.207051805,0.404244,0.439401293,0.222100683,0.204197707,0.108066512,0.087049976,0.044238512,0.51672139,0.17397022,0.977268951,0.23247922,0.309669585,0.317842683,0.207051805,0.241041512
221,0:18:20,8.18509091,8.18509091,0.060363636,0.241454545,0.338890909,0.338890909,1.940099936,3.880199872,3.880199872,0.297804732,0.047735341,0.242436293,0.152775878,0.282538537,0.106749439,0.297804732,0.083850146,0.547988049,0.17533339,0.49478422,0.005582415,0.009114146,0.415035439,0.074622073,0.07257139,0.023582854,0.059811585,0.127370195,0.858210805,0.170434537,0.303842854,0.007519171,0.207802537,0.282196756,0.29928578,2.264865366,0.010595195,0.05172278,0.164738195,1.474327098,0.090230049,0.074622073,0.148674512,0.429618073,0.088293293,0.204156878,0.134319732,0.669092268,0.034747683,0.157219024,0.171004171,0.150041634,0.060836927,0.190713512,0.18182722,0.354996,0.385870171,0.195042732,0.179320829,0.094901049,0.076444902,0.038849049,0.453770561,0.152775878,0.858210805,0.204156878,0.271943341,0.279120732,0.18182722,0.211676049
222,0:18:25,8.298,8.298,0.052,0.208,0.2954,0.2954,1.701967352,3.403934705,3.403934705,0.25649078,0.041113098,0.208803512,0.131581537,0.243342439,0.091940268,0.25649078,0.072217756,0.471966585,0.151009683,0.426143634,0.004807976,0.007849756,0.357458268,0.064269878,0.062503683,0.020311244,0.051514024,0.109700341,0.739152659,0.146790439,0.261691244,0.006476049,0.178974439,0.243048073,0.257766366,1.95066439,0.009125341,0.044547366,0.141884341,1.269796171,0.077712585,0.064269878,0.128049146,0.370017878,0.076044512,0.175834537,0.11568578,0.57627022,0.029927195,0.135408293,0.147281049,0.12922661,0.052397122,0.164256146,0.156602634,0.305748,0.332339049,0.16798478,0.154443951,0.081735585,0.065839829,0.033459585,0.390819732,0.131581537,0.739152659,0.175834537,0.234217098,0.24039878,0.156602634,0.182310585
223,0:18:30,8.41090909,8.41090909,0.043636364,0.174545455,0.251909091,0.251909091,1.463834769,2.927669538,2.927669538,0.215176829,0.034490854,0.175170732,0.110387195,0.204146341,0.077131098,0.215176829,0.060585366,0.395945122,0.126685976,0.357503049,0.004033537,0.006585366,0.299881098,0.053917683,0.052435976,0.017039634,0.043216463,0.092030488,0.620094512,0.123146341,0.219539634,0.005432927,0.150146341,0.20389939,0.216246951,1.636463415,0.007655488,0.037371951,0.119030488,1.065265244,0.065195122,0.053917683,0.10742378,0.310417683,0.063795732,0.147512195,0.097051829,0.483448171,0.025106707,0.113597561,0.123557927,0.108411585,0.043957317,0.13779878,0.131378049,0.2565,0.278807927,0.140926829,0.129567073,0.068570122,0.055234756,0.028070122,0.327868902,0.110387195,0.620094512,0.147512195,0.196490854,0.201676829,0.131378049,0.152945122
224,0:18:35,8.52381818,8.52381818,0.035272727,0.141090909,0.208418182,0.208418182,1.225702185,2.451404372,2.451404372,0.173862878,0.02786861,0.141537951,0.089192854,0.164950244,0.062321927,0.173862878,0.048952976,0.319923659,0.102362268,0.288862463,0.003259098,0.005320976,0.242303927,0.043565488,0.042368268,0.013768024,0.034918902,0.074360634,0.501036366,0.099502244,0.177388024,0.004389805,0.121318244,0.164750707,0.174727537,1.322262439,0.006185634,0.030196537,0.096176634,0.860734317,0.052677659,0.043565488,0.086798415,0.250817488,0.051546951,0.119189854,0.078417878,0.390626122,0.02028622,0.091786829,0.099834805,0.087596561,0.035517512,0.111341415,0.106153463,0.207252,0.225276805,0.113868878,0.104690195,0.055404659,0.044629683,0.022680659,0.264918073,0.089192854,0.501036366,0.119189854,0.15876461,0.162954878,0.106153463,0.123579659
225,0:18:40,8.636727275,8.636727275,0.026909091,0.107636364,0.164927273,0.164927273,0.987569602,1.975139205,1.975139205,0.132548927,0.021246366,0.107905171,0.067998512,0.125754146,0.047512756,0.132548927,0.037320585,0.243902195,0.078038561,0.220221878,0.002484659,0.004056585,0.184726756,0.033213293,0.032300561,0.010496415,0.026621341,0.05669078,0.38197822,0.075858146,0.135236415,0.003346683,0.092490146,0.125602024,0.133208122,1.008061463,0.00471578,0.023021122,0.07332278,0.65620339,0.040160195,0.033213293,0.066173049,0.191217293,0.039298171,0.090867512,0.059783927,0.297804073,0.015465732,0.069976098,0.076111683,0.066781537,0.027077707,0.084884049,0.080928878,0.158004,0.171745683,0.086810927,0.079813317,0.042239195,0.03402461,0.017291195,0.201967244,0.067998512,0.38197822,0.090867512,0.121038366,0.124232927,0.080928878,0.094214195
226,0:18:45,8.749636365,8.749636365,0.018545455,0.074181818,0.121436364,0.121436364,0.749437019,1.498874038,1.498874038,0.091234976,0.014624122,0.07427239,0.046804171,0.086558049,0.032703585,0.091234976,0.025688195,0.167880732,0.053714854,0.151581293,0.00171022,0.002792195,0.127149585,0.022861098,0.022232854,0.007224805,0.01832378,0.039020927,0.262920073,0.052214049,0.093084805,0.002303561,0.063662049,0.086453341,0.091688707,0.693860488,0.003245927,0.015845707,0.050468927,0.451672463,0.027642732,0.022861098,0.045547683,0.131617098,0.02704939,0.062545171,0.041149976,0.204982024,0.010645244,0.048165366,0.052388561,0.045966512,0.018637902,0.058426683,0.055704293,0.108756,0.118214561,0.059752976,0.054936439,0.029073732,0.023419537,0.011901732,0.139016415,0.046804171,0.262920073,0.062545171,0.083312122,0.085510976,0.055704293,0.064848732
227,0:18:50,8.862545455,8.862545455,0.010181818,0.040727273,0.077945455,0.077945455,0.511304435,1.022608871,1.022608871,0.049921024,0.008001878,0.04063961,0.025609829,0.047361951,0.017894415,0.049921024,0.014055805,0.091859268,0.029391146,0.082940707,0.00093578,0.001527805,0.069572415,0.012508902,0.012165146,0.003953195,0.01002622,0.021351073,0.143861927,0.028569951,0.050933195,0.001260439,0.034833951,0.047304659,0.050169293,0.379659512,0.001776073,0.008670293,0.027615073,0.247141537,0.015125268,0.012508902,0.024922317,0.072016902,0.01480061,0.034222829,0.022516024,0.112159976,0.005824756,0.026354634,0.028665439,0.025151488,0.010198098,0.031969317,0.030479707,0.059508,0.064683439,0.032695024,0.030059561,0.015908268,0.012814463,0.006512268,0.076065585,0.025609829,0.143861927,0.034222829,0.045585878,0.046789024,0.030479707,0.035483268
228,0:18:55,8.975454545,8.975454545,0.001818182,0.007272727,0.034454545,0.034454545,0.273171852,0.546343704,0.546343704,0.008607073,0.001379634,0.007006829,0.004415488,0.008165854,0.003085244,0.008607073,0.002423415,0.015837805,0.005067439,0.014300122,0.000161341,0.000263415,0.011995244,0.002156707,0.002097439,0.000681585,0.001728659,0.00368122,0.02480378,0.004925854,0.008781585,0.000217317,0.006005854,0.008155976,0.008649878,0.065458537,0.00030622,0.001494878,0.00476122,0.04261061,0.002607805,0.002156707,0.004296951,0.012416707,0.002551829,0.005900488,0.003882073,0.019337927,0.001004268,0.004543902,0.004942317,0.004336463,0.001758293,0.005511951,0.005255122,0.01026,0.011152317,0.005637073,0.005182683,0.002742805,0.00220939,0.001122805,0.013114756,0.004415488,0.02480378,0.005900488,0.007859634,0.008067073,0.005255122,0.006117805
229,0:19:00,9.039272725,9.039272725,0,0,0.023363636,0.023363636,0.196287126,0.392574252,0.392574252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0:19:05,9.089454545,9.089454545,0,0,0.021272727,0.021272727,0.178809505,0.35761901,0.35761901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0:19:10,9.139636365,9.139636365,0,0,0.019181818,0.019181818,0.161331884,0.322663769,0.322663769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0:19:15,9.18981818,9.18981818,0,0,0.017090909,0.017090909,0.143854263,0.287708527,0.287708527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0:19:20,9.24,9.24,0,0,0.015,0.015,0.126376642,0.252753286,0.252753286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0:19:25,9.29018182,9.29018182,0,0,0.012909091,0.012909091,0.108899022,0.217798044,0.217798044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0:19:30,9.340363635,9.340363635,0,0,0.010818182,0.010818182,0.091421401,0.182842802,0.182842802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0:19:35,9.390545455,9.390545455,0,0,0.008727273,0.008727273,0.07394378,0.147887561,0.147887561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0:19:40,9.440727275,9.440727275,0,0,0.006636364,0.006636364,0.056466159,0.112932319,0.112932319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0:19:45,9.49090909,9.49090909,0,0,0.004545455,0.004545455,0.038988539,0.077977077,0.077977077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0:19:50,9.54109091,9.54109091,0,0,0.002454545,0.002454545,0.021510918,0.043021836,0.043021836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0:19:55,9.591272725,9.591272725,0,0,0.000363636,0.000363636,0.004033297,0.008066594,0.008066594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0:20:00,9.658727275,9.658727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0:20:05,9.72981818,9.72981818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0:20:10,9.80090909,9.80090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0:20:15,9.872,9.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0:20:20,9.94309091,9.94309091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0:20:25,10.01418182,10.01418182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0:20:30,10.08527273,10.08527273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0:20:35,10.15636364,10.15636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0:20:40,10.22745455,10.22745455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0:20:45,10.29854545,10.29854545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0:20:50,10.36963636,10.36963636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0:20:55,10.44072727,10.44072727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0:21:00,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0:21:05,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0:21:10,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0:21:15,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0:21:20,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0:21:25,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0:21:30,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0:21:35,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0:21:40,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0:21:45,10.45,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
